日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2011-01-10,600519,-101.15,-105.14,-100.48,-105.27,38785,687881571.0,-4.74,-4.02,-4.06,0.41
2011-01-11,600519,-105.61,-105.7,-104.25,-107.47,45322,787943021.0,-3.06,-0.53,-0.56,0.48
2011-01-12,600519,-105.3,-105.02,-103.87,-106.57,31323,546334112.0,-2.55,0.64,0.68,0.33
2011-01-13,600519,-104.25,-101.25,-100.11,-105.0,41342,740207616.0,-4.66,3.59,3.77,0.44
2011-01-14,600519,-101.65,-100.72,-99.96,-102.89,25773,461741103.0,-2.89,0.52,0.53,0.27
2011-01-17,600519,-101.09,-104.18,-99.21,-104.61,37475,673586235.0,-5.36,-3.44,-3.46,0.4
2011-01-18,600519,-104.55,-98.94,-98.9,-105.38,40962,738283975.0,-6.22,5.03,5.24,0.43
2011-01-19,600519,-98.94,-98.74,-98.18,-100.03,26199,478032606.0,-1.87,0.2,0.2,0.28
2011-01-20,600519,-99.14,-100.81,-97.87,-102.18,24523,444085191.0,-4.36,-2.1,-2.07,0.26
2011-01-21,600519,-101.02,-103.95,-99.74,-104.13,26867,479005923.0,-4.35,-3.11,-3.14,0.28
2011-01-24,600519,-103.97,-107.24,-102.76,-108.37,34775,601578015.0,-5.4,-3.16,-3.29,0.37
2011-01-25,600519,-107.64,-107.85,-106.57,-108.38,17239,294978979.0,-1.69,-0.57,-0.61,0.18
2011-01-26,600519,-107.62,-106.77,-105.38,-107.62,14326,247045171.0,-2.08,1.0,1.08,0.15
2011-01-27,600519,-106.91,-106.08,-104.41,-108.69,29444,507387589.0,-4.01,0.65,0.69,0.31
2011-01-28,600519,-106.12,-105.87,-105.28,-106.59,19591,339796042.0,-1.23,0.2,0.21,0.21
2011-01-31,600519,-105.75,-102.38,-100.17,-106.12,32442,577621803.0,-5.62,3.3,3.49,0.34
2011-02-01,600519,-102.37,-100.65,-99.47,-102.74,17758,319648600.0,-3.19,1.69,1.73,0.19
2011-02-09,600519,-100.87,-102.4,-100.26,-103.12,17675,317003717.0,-2.84,-1.74,-1.75,0.19
2011-02-10,600519,-102.86,-97.09,-96.36,-102.89,36009,656695297.0,-6.38,5.19,5.31,0.38
2011-02-11,600519,-97.3,-97.16,-94.52,-97.64,34001,634257226.0,-3.21,-0.07,-0.07,0.36
2011-02-14,600519,-97.16,-95.52,-94.85,-97.93,36639,681621643.0,-3.17,1.69,1.64,0.39
2011-02-15,600519,-95.52,-96.93,-94.25,-97.26,29716,554140643.0,-3.15,-1.48,-1.41,0.31
2011-02-16,600519,-97.1,-98.1,-96.36,-99.59,36440,667440837.0,-3.33,-1.21,-1.17,0.39
2011-02-17,600519,-98.61,-99.92,-98.09,-100.24,36364,662075979.0,-2.19,-1.86,-1.82,0.39
2011-02-18,600519,-100.26,-99.38,-96.77,-100.64,36829,676343235.0,-3.87,0.54,0.54,0.39
2011-02-21,600519,-99.36,-98.25,-97.26,-99.96,27290,498811371.0,-2.72,1.14,1.13,0.29
2011-02-22,600519,-98.25,-99.45,-96.92,-100.11,38294,701713006.0,-3.25,-1.22,-1.2,0.41
2011-02-23,600519,-100.03,-98.79,-98.26,-100.03,19422,353816777.0,-1.78,0.66,0.66,0.21
2011-02-24,600519,-98.93,-99.25,-98.26,-100.02,20476,373539569.0,-1.78,-0.47,-0.46,0.22
2011-02-25,600519,-98.7,-101.15,-98.7,-101.47,29413,532482186.0,-2.79,-1.91,-1.9,0.31
2011-02-28,600519,-101.39,-101.86,-101.27,-103.87,39093,693295724.0,-2.57,-0.7,-0.71,0.41
2011-03-01,600519,-101.83,-101.89,-100.92,-102.52,23059,411728226.0,-1.57,-0.03,-0.03,0.24
2011-03-02,600519,-102.22,-102.96,-101.62,-103.86,32096,569125294.0,-2.2,-1.05,-1.07,0.34
2011-03-03,600519,-102.92,-104.62,-101.85,-104.81,37735,663456221.0,-2.87,-1.61,-1.66,0.4
2011-03-04,600519,-104.62,-103.92,-103.28,-105.0,33351,587411610.0,-1.64,0.67,0.7,0.35
2011-03-07,600519,-103.99,-102.83,-102.72,-103.99,33554,593119911.0,-1.22,1.05,1.09,0.36
2011-03-08,600519,-102.8,-103.33,-102.67,-104.77,31870,560058561.0,-2.04,-0.49,-0.5,0.34
2011-03-09,600519,-102.75,-102.38,-102.22,-103.83,22971,406818003.0,-1.56,0.92,0.95,0.24
2011-03-10,600519,-102.39,-99.36,-97.71,-102.83,54492,991540447.0,-5.0,2.95,3.02,0.58
2011-03-11,600519,-99.66,-100.83,-98.31,-100.95,23345,424871796.0,-2.66,-1.48,-1.47,0.25
2011-03-14,600519,-101.23,-98.7,-97.86,-101.53,22373,408383265.0,-3.64,2.11,2.13,0.24
2011-03-15,600519,-99.63,-101.41,-98.45,-103.1,30899,554199756.0,-4.71,-2.75,-2.71,0.33
2011-03-16,600519,-101.17,-99.48,-98.63,-101.38,24176,438681962.0,-2.71,1.9,1.93,0.26
2011-03-17,600519,-100.19,-94.08,-93.7,-100.73,88523,1653009378.0,-7.07,5.43,5.4,0.94
2011-03-18,600519,-93.69,-92.49,-90.27,-95.51,61484,1175141410.0,-5.57,1.69,1.59,0.65
2011-03-21,600519,-93.5,-95.51,-92.62,-97.45,48651,910057839.0,-5.22,-3.27,-3.02,0.52
2011-03-22,600519,-94.57,-96.54,-93.37,-96.96,27888,521369663.0,-3.76,-1.08,-1.03,0.3
2011-03-23,600519,-96.35,-95.95,-95.84,-98.24,42882,792668100.0,-2.49,0.61,0.59,0.45
2011-03-24,600519,-96.13,-98.2,-95.94,-98.24,21353,393924337.0,-2.4,-2.34,-2.25,0.23
2011-03-25,600519,-98.61,-98.29,-96.67,-98.61,27906,513404256.0,-1.98,-0.09,-0.09,0.3
2011-03-28,600519,-98.2,-100.18,-97.56,-100.5,40296,731053019.0,-2.99,-1.92,-1.89,0.43
2011-03-29,600519,-100.11,-101.65,-99.89,-101.99,26523,476995781.0,-2.1,-1.47,-1.47,0.28
2011-03-30,600519,-101.66,-101.83,-100.67,-102.14,20603,368964875.0,-1.45,-0.18,-0.18,0.22
2011-03-31,600519,-101.83,-100.98,-98.76,-101.99,17526,316949399.0,-3.17,0.83,0.85,0.19
2011-04-01,600519,-100.88,-101.27,-99.85,-101.95,18227,326554075.0,-2.08,-0.29,-0.29,0.19
2011-04-06,600519,-101.32,-103.13,-100.94,-103.34,28775,510620637.0,-2.37,-1.84,-1.86,0.3
2011-04-07,600519,-103.72,-104.67,-103.12,-104.79,46831,820484804.0,-1.62,-1.49,-1.54,0.5
2011-04-08,600519,-104.65,-104.13,-103.49,-104.77,21823,383817086.0,-1.22,0.52,0.54,0.23
2011-04-11,600519,-104.28,-102.75,-101.88,-104.54,26173,463960298.0,-2.55,1.33,1.38,0.28
2011-04-12,600519,-102.74,-102.8,-101.36,-103.34,34946,623251647.0,-1.93,-0.05,-0.05,0.37
2011-04-13,600519,-102.89,-102.12,-101.62,-103.1,29389,522953556.0,-1.44,0.66,0.68,0.31
2011-04-14,600519,-102.14,-104.07,-101.99,-104.26,36622,644626738.0,-2.22,-1.91,-1.95,0.39
2011-04-15,600519,-103.89,-106.59,-103.13,-107.8,53327,919620925.0,-4.49,-2.42,-2.52,0.57
2011-04-18,600519,-106.74,-106.08,-105.83,-107.47,19609,338287704.0,-1.54,0.48,0.51,0.21
2011-04-19,600519,-106.08,-105.84,-104.89,-107.26,22881,395248447.0,-2.23,0.23,0.24,0.24
2011-04-20,600519,-105.84,-104.77,-104.49,-106.12,22509,392495921.0,-1.54,1.01,1.07,0.24
2011-04-21,600519,-104.62,-104.73,-102.68,-104.84,28684,505336037.0,-2.06,0.04,0.04,0.3
2011-04-22,600519,-104.25,-103.76,-103.57,-104.97,14500,254794864.0,-1.34,0.93,0.97,0.15
2011-04-25,600519,-100.86,-98.57,-97.05,-101.24,70226,1280812447.0,-4.04,5.0,5.19,0.74
2011-04-26,600519,-98.61,-99.99,-98.24,-100.2,31095,565862126.0,-1.99,-1.44,-1.42,0.33
2011-04-27,600519,-99.66,-100.0,-97.11,-100.11,27748,508713443.0,-3.0,-0.01,-0.01,0.29
2011-04-28,600519,-99.29,-102.05,-98.93,-102.52,25357,455048059.0,-3.59,-2.05,-2.05,0.27
2011-04-29,600519,-102.07,-99.13,-98.54,-102.61,22084,401140719.0,-3.99,2.86,2.92,0.23
2011-05-03,600519,-98.61,-96.46,-95.76,-99.36,41271,764382818.0,-3.63,2.69,2.67,0.44
2011-05-04,600519,-97.49,-98.24,-94.79,-98.28,32521,604784367.0,-3.62,-1.85,-1.78,0.34
2011-05-05,600519,-98.23,-97.15,-95.23,-98.6,26693,496448129.0,-3.43,1.11,1.09,0.28
2011-05-06,600519,-97.86,-96.5,-95.61,-98.6,23961,444808841.0,-3.08,0.67,0.65,0.25
2011-05-09,600519,-95.92,-97.74,-95.24,-97.93,12176,225581746.0,-2.79,-1.28,-1.24,0.13
2011-05-10,600519,-97.81,-98.17,-97.48,-98.78,15919,292606289.0,-1.33,-0.44,-0.43,0.17
2011-05-11,600519,-98.6,-96.91,-96.13,-98.6,12897,238855455.0,-2.52,1.28,1.26,0.14
2011-05-12,600519,-97.11,-95.37,-93.73,-97.41,25028,470405158.0,-3.8,1.59,1.54,0.27
2011-05-13,600519,-95.34,-95.11,-94.11,-96.73,12253,229207566.0,-2.75,0.27,0.26,0.13
2011-05-16,600519,-95.23,-95.1,-94.12,-95.98,11506,216417130.0,-1.96,0.01,0.01,0.12
2011-05-17,600519,-95.59,-95.13,-93.13,-96.36,20866,393848458.0,-3.4,-0.03,-0.03,0.22
2011-05-18,600519,-95.38,-89.63,-87.76,-95.38,62165,1212084674.0,-8.01,5.78,5.5,0.66
2011-05-19,600519,-88.84,-85.93,-84.6,-88.84,85738,1716471110.0,-4.73,4.13,3.7,0.91
2011-05-20,600519,-85.31,-85.21,-84.59,-86.73,40044,801739991.0,-2.49,0.84,0.72,0.42
2011-05-23,600519,-85.84,-88.07,-83.77,-88.09,39421,783913346.0,-5.07,-3.36,-2.86,0.42
2011-05-24,600519,-89.21,-89.89,-87.72,-89.97,23997,470085883.0,-2.55,-2.07,-1.82,0.25
2011-05-26,600519,-89.75,-86.82,-83.74,-89.75,38970,779314782.0,-6.69,3.42,3.07,0.41
2011-05-27,600519,-85.93,-90.54,-85.25,-90.94,31730,626618182.0,-6.55,-4.28,-3.72,0.34
2011-05-30,600519,-91.71,-83.94,-83.9,-92.02,47286,942388980.0,-8.97,7.29,6.6,0.5
2011-05-31,600519,-83.85,-82.98,-82.85,-84.86,33855,685945963.0,-2.39,1.14,0.96,0.36
2011-06-01,600519,-82.76,-78.41,-78.34,-83.57,39094,813188052.0,-6.3,5.51,4.57,0.41
2011-06-02,600519,-79.45,-80.89,-78.58,-83.13,39585,818431995.0,-5.8,-3.16,-2.48,0.42
2011-06-03,600519,-81.32,-77.12,-76.3,-81.32,29484,618505293.0,-6.21,4.66,3.77,0.31
2011-06-07,600519,-76.84,-79.93,-76.83,-81.12,26876,559703875.0,-5.56,-3.64,-2.81,0.28
2011-06-08,600519,-80.17,-79.27,-78.55,-83.15,25070,517190772.0,-5.76,0.83,0.66,0.27
2011-06-09,600519,-79.79,-84.47,-79.6,-84.52,36180,737042713.0,-6.21,-6.56,-5.2,0.38
2011-06-10,600519,-84.71,-83.92,-82.47,-85.99,34279,692444753.0,-4.17,0.65,0.55,0.36
2011-06-13,600519,-83.96,-84.72,-82.91,-86.74,28005,562464133.0,-4.56,-0.95,-0.8,0.3
2011-06-14,600519,-84.73,-82.49,-82.1,-85.46,37488,758192892.0,-3.97,2.63,2.23,0.4
2011-06-15,600519,-82.82,-83.43,-82.48,-84.19,16409,333131863.0,-2.07,-1.14,-0.94,0.17
2011-06-16,600519,-84.19,-83.57,-81.86,-85.67,17731,359795619.0,-4.57,-0.17,-0.14,0.19
2011-06-17,600519,-83.21,-79.35,-78.33,-83.85,33411,690941504.0,-6.61,5.05,4.22,0.35
2011-06-20,600519,-79.75,-83.24,-79.62,-85.09,29909,611059058.0,-6.89,-4.9,-3.89,0.32
2011-06-21,600519,-84.31,-83.36,-82.2,-84.31,12738,259198214.0,-2.53,-0.14,-0.12,0.13
2011-06-22,600519,-83.43,-81.38,-80.22,-83.43,16189,333499822.0,-3.85,2.38,1.98,0.17
2011-06-23,600519,-81.86,-79.84,-78.93,-82.08,20281,421820426.0,-3.87,1.89,1.54,0.21
2011-06-24,600519,-79.94,-81.0,-78.21,-81.82,37069,770684579.0,-4.52,-1.45,-1.16,0.39
2011-06-27,600519,-80.43,-79.63,-79.11,-81.5,23190,480816709.0,-2.95,1.69,1.37,0.25
2011-06-28,600519,-79.08,-77.99,-76.92,-80.41,25540,536916003.0,-4.38,2.06,1.64,0.27
2011-06-29,600519,-77.66,-77.62,-76.16,-79.9,19597,412274520.0,-4.8,0.47,0.37,0.21
2011-06-30,600519,-78.31,-76.35,-75.85,-78.31,32701,694508280.0,-3.17,1.64,1.27,0.35
2011-07-01,600519,-75.28,-76.0,-75.28,-77.43,15811,302002762.0,-2.82,0.46,0.35,0.15
2011-07-04,600519,-76.35,-74.85,-74.6,-76.69,46338,888995936.0,-2.75,1.51,1.15,0.45
2011-07-05,600519,-74.87,-76.17,-74.85,-77.51,27058,516722478.0,-3.55,-1.76,-1.32,0.26
2011-07-06,600519,-76.54,-76.46,-75.7,-77.26,19754,377527543.0,-2.05,-0.38,-0.29,0.19
2011-07-07,600519,-76.52,-73.95,-72.32,-76.52,40957,793379763.0,-5.49,3.28,2.51,0.39
2011-07-08,600519,-73.75,-73.98,-72.82,-74.91,17184,333151331.0,-2.83,-0.04,-0.03,0.17
2011-07-11,600519,-73.99,-71.7,-70.68,-74.5,25616,502438508.0,-5.16,3.08,2.28,0.25
2011-07-12,600519,-72.13,-74.26,-71.7,-74.34,28488,554927096.0,-3.68,-3.57,-2.56,0.27
2011-07-13,600519,-73.97,-73.56,-72.81,-74.57,22109,429986678.0,-2.37,0.94,0.7,0.21
2011-07-14,600519,-73.56,-74.66,-73.38,-75.03,24822,480420222.0,-2.24,-1.5,-1.1,0.24
2011-07-15,600519,-75.21,-73.09,-72.56,-75.21,17764,346071487.0,-3.55,2.1,1.57,0.17
2011-07-18,600519,-73.05,-69.94,-68.72,-73.05,28523,566196215.0,-5.92,4.31,3.15,0.27
2011-07-19,600519,-69.99,-70.04,-69.06,-71.4,20277,403182838.0,-3.35,-0.14,-0.1,0.2
2011-07-20,600519,-69.09,-69.18,-68.69,-70.32,18967,378689393.0,-2.33,1.23,0.86,0.18
2011-07-21,600519,-68.94,-66.25,-64.54,-69.08,47677,968173564.0,-6.56,4.24,2.93,0.46
2011-07-22,600519,-66.47,-63.89,-61.75,-66.47,49861,1029115254.0,-7.12,3.56,2.36,0.48
2011-07-25,600519,-63.3,-66.07,-62.74,-67.01,35260,720951264.0,-6.68,-3.41,-2.18,0.34
2011-07-26,600519,-66.19,-66.14,-65.79,-67.43,24792,503434823.0,-2.48,-0.11,-0.07,0.24
2011-07-27,600519,-65.87,-65.51,-62.89,-66.89,30676,630035091.0,-6.05,0.95,0.63,0.3
2011-07-28,600519,-65.87,-62.68,-62.56,-67.43,22923,468616881.0,-7.43,4.32,2.83,0.22
2011-07-29,600519,-62.89,-63.56,-62.89,-64.7,19104,394180474.0,-2.89,-1.4,-0.88,0.18
2011-08-01,600519,-63.03,-66.29,-63.03,-66.77,18573,378447567.0,-5.88,-4.3,-2.73,0.18
2011-08-02,600519,-67.27,-68.17,-66.81,-70.28,27850,555745763.0,-5.23,-2.84,-1.88,0.27
2011-08-03,600519,-69.74,-67.6,-66.77,-69.91,17061,344076872.0,-4.61,0.84,0.57,0.16
2011-08-04,600519,-67.02,-64.97,-64.38,-67.6,17773,363287270.0,-4.76,3.89,2.63,0.17
2011-08-05,600519,-69.02,-66.5,-64.46,-69.02,21320,433966204.0,-7.02,-2.35,-1.53,0.21
2011-08-08,600519,-68.25,-69.37,-64.87,-70.74,36884,740883138.0,-8.83,-4.32,-2.87,0.36
2011-08-09,600519,-72.03,-68.18,-66.6,-74.87,36924,726671479.0,-11.92,1.72,1.19,0.36
2011-08-10,600519,-67.1,-64.37,-63.72,-69.29,38436,782644219.0,-8.17,5.59,3.81,0.37
2011-08-11,600519,-65.78,-56.94,-56.19,-65.78,61949,1301728291.0,-14.9,11.54,7.43,0.6
2011-08-12,600519,-56.69,-55.22,-54.54,-58.34,39466,851693649.0,-6.67,3.02,1.72,0.38
2011-08-15,600519,-54.87,-58.09,-53.56,-59.23,29451,630341327.0,-10.27,-5.2,-2.87,0.28
2011-08-16,600519,-57.8,-61.08,-56.46,-62.25,37492,788423427.0,-9.97,-5.15,-2.99,0.36
2011-08-17,600519,-60.82,-60.94,-59.59,-61.88,13553,284382051.0,-3.75,0.23,0.14,0.13
2011-08-18,600519,-61.39,-62.31,-60.94,-63.83,29342,609082956.0,-4.74,-2.25,-1.37,0.28
2011-08-19,600519,-63.38,-60.9,-60.7,-63.67,37488,780729993.0,-4.77,2.26,1.41,0.36
2011-08-22,600519,-60.74,-65.52,-60.08,-66.11,28164,581020716.0,-9.9,-7.59,-4.62,0.27
2011-08-23,600519,-65.79,-65.01,-63.96,-66.27,23579,482616543.0,-3.53,0.78,0.51,0.23
2011-08-24,600519,-64.95,-64.29,-62.48,-65.7,17957,370146592.0,-4.95,1.11,0.72,0.17
2011-08-25,600519,-62.89,-62.95,-62.06,-64.94,30083,623188928.0,-4.48,2.08,1.34,0.29
2011-08-26,600519,-62.99,-58.44,-58.35,-63.42,22749,477352656.0,-8.05,7.16,4.51,0.22
2011-08-29,600519,-59.17,-56.46,-55.88,-61.23,26082,558335968.0,-9.15,3.39,1.98,0.25
2011-08-30,600519,-56.27,-56.84,-54.68,-58.33,28816,619557328.0,-6.46,-0.67,-0.38,0.28
2011-08-31,600519,-53.55,-56.88,-52.97,-57.1,50015,1079339680.0,-7.27,-0.07,-0.04,0.48
2011-09-01,600519,-56.94,-59.6,-56.29,-60.41,25690,544632800.0,-7.24,-4.78,-2.72,0.25
2011-09-02,600519,-60.11,-59.28,-59.0,-60.9,13833,292111760.0,-3.19,0.54,0.32,0.13
2011-09-05,600519,-59.84,-63.08,-59.68,-63.71,27345,569905680.0,-6.8,-6.41,-3.8,0.26
2011-09-06,600519,-64.13,-66.6,-62.22,-67.2,32095,656690816.0,-7.89,-5.58,-3.52,0.31
2011-09-07,600519,-66.11,-62.81,-62.57,-66.19,20088,412012240.0,-5.44,5.69,3.79,0.19
2011-09-08,600519,-62.47,-64.23,-61.65,-64.44,13183,274052384.0,-4.44,-2.26,-1.42,0.13
2011-09-09,600519,-63.66,-63.23,-61.08,-65.79,14227,294079504.0,-7.33,1.56,1.0,0.14
2011-09-13,600519,-65.29,-67.74,-64.13,-68.19,18949,384543760.0,-6.42,-7.13,-4.51,0.18
2011-09-14,600519,-66.6,-70.78,-66.37,-73.9,47626,940641408.0,-11.12,-4.49,-3.04,0.46
2011-09-15,600519,-70.74,-70.33,-68.92,-70.93,19122,380380016.0,-2.84,0.64,0.45,0.18
2011-09-16,600519,-69.51,-66.67,-66.5,-70.74,18029,361574736.0,-6.03,5.2,3.66,0.17
2011-09-19,600519,-66.03,-66.84,-65.37,-67.5,15352,311793488.0,-3.19,-0.25,-0.17,0.15
2011-09-20,600519,-66.85,-68.39,-66.85,-69.5,12785,256651648.0,-3.96,-2.32,-1.55,0.12
2011-09-21,600519,-68.41,-65.48,-64.93,-68.67,24640,501953360.0,-5.47,4.26,2.91,0.24
2011-09-22,600519,-66.6,-71.02,-65.88,-71.32,24336,489514704.0,-8.31,-8.46,-5.54,0.23
2011-09-23,600519,-73.96,-74.0,-72.39,-77.44,76537,1476263520.0,-7.11,-4.2,-2.98,0.74
2011-09-26,600519,-75.81,-78.9,-73.84,-79.0,42211,803193664.0,-6.97,-6.62,-4.9,0.41
2011-09-27,600519,-77.37,-77.79,-75.99,-79.27,24750,468028768.0,-4.16,1.41,1.11,0.24
2011-09-28,600519,-76.69,-79.73,-76.69,-80.46,32390,611544832.0,-4.85,-2.49,-1.94,0.31
2011-09-29,600519,-81.56,-79.75,-76.52,-81.56,30031,563567696.0,-6.32,-0.03,-0.02,0.29
2011-09-30,600519,-79.7,-76.86,-76.44,-79.7,18270,346902288.0,-4.09,3.62,2.89,0.18
2011-10-10,600519,-76.62,-79.0,-75.86,-79.31,14284,270790784.0,-4.49,-2.78,-2.14,0.14
2011-10-11,600519,-75.7,-79.85,-75.7,-83.13,20586,387171392.0,-9.41,-1.08,-0.85,0.2
2011-10-12,600519,-80.24,-75.66,-75.2,-81.95,29779,563092944.0,-8.45,5.25,4.19,0.29
2011-10-13,600519,-75.66,-75.64,-73.35,-77.35,23962,460883856.0,-5.29,0.03,0.02,0.23
2011-10-14,600519,-76.48,-76.16,-75.05,-77.51,12468,238319748.0,-3.25,-0.69,-0.52,0.12
2011-10-17,600519,-75.56,-71.45,-71.14,-76.03,26009,509046256.0,-6.42,6.18,4.71,0.25
2011-10-18,600519,-72.94,-72.04,-69.6,-73.21,22786,451487840.0,-5.05,-0.83,-0.59,0.22
2011-10-19,600519,-71.22,-70.64,-67.84,-71.56,22658,451701344.0,-5.16,1.94,1.4,0.22
2011-10-20,600519,-71.56,-76.44,-70.27,-76.85,29313,569297376.0,-9.31,-8.21,-5.8,0.28
2011-10-21,600519,-76.8,-73.72,-73.22,-76.8,17116,330777248.0,-4.68,3.56,2.72,0.16
2011-10-24,600519,-72.56,-68.63,-68.17,-73.71,32391,638275440.0,-7.51,6.9,5.09,0.31
2011-10-25,600519,-69.75,-68.57,-66.33,-69.75,32042,643502576.0,-4.98,0.09,0.06,0.31
2011-10-26,600519,-69.18,-67.55,-67.37,-70.15,29493,591834128.0,-4.05,1.49,1.02,0.28
2011-10-27,600519,-67.39,-67.43,-65.48,-67.81,20105,407006048.0,-3.45,0.18,0.12,0.19
2011-10-28,600519,-66.18,-64.94,-63.46,-66.18,26057,533715360.0,-4.03,3.69,2.49,0.25
2011-10-31,600519,-64.7,-65.6,-63.98,-66.87,28122,574616416.0,-4.45,-1.02,-0.66,0.27
2011-11-01,600519,-66.46,-63.14,-62.89,-67.01,27147,559038592.0,-6.28,3.75,2.46,0.26
2011-11-02,600519,-64.99,-61.18,-61.11,-65.28,26647,550968560.0,-6.6,3.1,1.96,0.26
2011-11-03,600519,-59.94,-63.07,-59.58,-63.16,30466,636306544.0,-5.85,-3.09,-1.89,0.29
2011-11-04,600519,-62.57,-62.67,-60.82,-63.85,18547,384686864.0,-4.8,0.63,0.4,0.18
2011-11-07,600519,-62.31,-63.46,-61.89,-63.66,16574,344437184.0,-2.82,-1.26,-0.79,0.16
2011-11-08,600519,-62.75,-65.16,-62.53,-65.79,25546,525028368.0,-5.14,-2.68,-1.7,0.25
2011-11-09,600519,-65.03,-65.68,-63.58,-67.02,24696,506506704.0,-5.28,-0.8,-0.52,0.24
2011-11-10,600519,-66.37,-64.94,-64.46,-66.5,14618,298980848.0,-3.11,1.13,0.74,0.14
2011-11-11,600519,-64.94,-65.8,-64.83,-66.58,11693,238543944.0,-2.69,-1.32,-0.86,0.11
2011-11-14,600519,-64.55,-63.08,-62.35,-65.61,17986,371343632.0,-4.95,4.13,2.72,0.17
2011-11-15,600519,-62.8,-65.84,-62.51,-66.6,17782,364242672.0,-6.48,-4.38,-2.76,0.17
2011-11-16,600519,-65.82,-68.45,-65.82,-69.17,29546,592948960.0,-5.09,-3.96,-2.61,0.28
2011-11-17,600519,-68.38,-67.56,-66.11,-68.83,15589,315328816.0,-3.97,1.3,0.89,0.15
2011-11-18,600519,-67.53,-68.61,-66.7,-69.33,19907,401272256.0,-3.89,-1.55,-1.05,0.19
2011-11-21,600519,-68.51,-68.37,-66.27,-68.99,18390,370926320.0,-3.96,0.35,0.24,0.18
2011-11-22,600519,-68.35,-64.07,-63.39,-68.59,35653,729198880.0,-7.61,6.29,4.3,0.34
2011-11-23,600519,-64.44,-61.56,-61.4,-64.44,31538,656169792.0,-4.74,3.92,2.51,0.3
2011-11-24,600519,-61.98,-62.73,-61.5,-62.89,26559,554286400.0,-2.26,-1.9,-1.17,0.26
2011-11-25,600519,-62.68,-60.84,-58.06,-63.3,40236,848244768.0,-8.35,3.01,1.89,0.39
2011-11-28,600519,-60.56,-57.62,-56.88,-61.39,53380,1136929568.0,-7.41,5.29,3.22,0.51
2011-11-29,600519,-57.68,-58.7,-55.79,-59.33,41355,884545008.0,-6.14,-1.87,-1.08,0.4
2011-11-30,600519,-58.44,-60.77,-56.87,-61.81,40263,850997824.0,-8.42,-3.53,-2.07,0.39
2011-12-01,600519,-58.18,-58.47,-56.53,-60.6,33785,719311328.0,-6.7,3.78,2.3,0.33
2011-12-02,600519,-59.17,-57.49,-55.7,-59.17,27267,584935200.0,-5.93,1.68,0.98,0.26
2011-12-05,600519,-57.14,-63.53,-57.14,-63.79,39026,816027280.0,-11.57,-10.51,-6.04,0.38
2011-12-06,600519,-63.7,-66.05,-63.67,-67.68,37152,756470592.0,-6.31,-3.97,-2.52,0.36
2011-12-07,600519,-66.03,-64.37,-63.71,-66.03,27334,562146784.0,-3.51,2.54,1.68,0.26
2011-12-08,600519,-64.21,-66.6,-61.98,-66.7,24661,506265024.0,-7.33,-3.46,-2.23,0.24
2011-12-09,600519,-66.73,-69.23,-65.9,-69.33,36746,737854848.0,-5.15,-3.95,-2.63,0.35
2011-12-12,600519,-69.23,-71.12,-68.34,-71.65,29527,585362512.0,-4.78,-2.73,-1.89,0.28
2011-12-13,600519,-71.63,-72.18,-70.75,-72.41,29996,591182080.0,-2.33,-1.49,-1.06,0.29
2011-12-14,600519,-72.18,-70.87,-69.08,-72.18,20813,412444016.0,-4.29,1.81,1.31,0.2
2011-12-15,600519,-71.67,-71.58,-70.01,-73.18,21880,430851248.0,-4.47,-1.0,-0.71,0.21
2011-12-16,600519,-70.74,-67.61,-67.45,-70.75,30649,614353392.0,-4.61,5.55,3.97,0.3
2011-12-19,600519,-68.28,-68.26,-67.94,-69.66,25456,510463392.0,-2.54,-0.96,-0.65,0.25
2011-12-20,600519,-68.26,-68.89,-66.77,-70.32,17106,342834672.0,-5.2,-0.92,-0.63,0.16
2011-12-21,600519,-68.11,-71.37,-67.86,-71.58,21963,437207568.0,-5.4,-3.6,-2.48,0.21
2011-12-22,600519,-71.15,-69.36,-68.32,-72.56,17443,346785296.0,-5.94,2.82,2.01,0.17
2011-12-23,600519,-69.17,-68.46,-67.93,-69.91,17610,353128160.0,-2.85,1.3,0.9,0.17
2011-12-26,600519,-68.58,-74.77,-68.57,-75.45,46995,918253504.0,-10.05,-9.22,-6.31,0.45
2011-12-27,600519,-74.87,-78.15,-74.87,-78.74,31315,594898816.0,-5.18,-4.52,-3.38,0.3
2011-12-28,600519,-78.75,-77.16,-76.94,-80.25,27738,524088080.0,-4.24,1.27,0.99,0.27
2011-12-29,600519,-78.09,-75.52,-74.96,-78.09,20062,384718000.0,-4.06,2.13,1.64,0.19
2011-12-30,600519,-75.12,-74.62,-73.32,-77.35,29461,569875568.0,-5.34,1.19,0.9,0.28
2012-01-04,600519,-76.11,-81.26,-75.06,-81.48,33878,637232816.0,-8.6,-8.9,-6.64,0.33
2012-01-05,600519,-82.31,-83.01,-81.32,-83.66,30123,553347008.0,-2.88,-2.15,-1.75,0.29
2012-01-06,600519,-83.05,-80.13,-78.96,-84.25,25191,464647456.0,-6.37,3.47,2.88,0.24
2012-01-09,600519,-80.65,-78.99,-78.93,-84.15,26160,483282448.0,-6.51,1.42,1.14,0.25
2012-01-10,600519,-79.83,-73.65,-73.5,-80.56,39236,749263280.0,-8.94,6.76,5.34,0.38
